INVENTORY_ITEM_ID,n,n_test,mean_MAE,mean_RMSE,mean_MAPE,mean_WAPE,mean_R2,last_MAE,last_RMSE,last_MAPE,last_WAPE,last_R2,roll7_MAE,roll7_RMSE,roll7_MAPE,roll7_WAPE,roll7_R2
3909464,365,73,8.282229311315445,10.693393207249814,31.994371527564724,36.88851371116702,-1.1771708683473392,5.6438356164383565,8.027350507133942,23.068955367764705,25.137278828553995,-0.2268907563025211,5.590998043052837,7.852587186665442,23.31121525297847,24.90194369389,-0.17405103440793246
3922020,179,36,0.6184926184926184,0.6875982757943079,53.72960372960374,42.81871974179666,-0.32055525858274825,1.5555555555555556,1.6666666666666667,138.88888888888889,107.6923076923077,-6.75862068965517,0.5714285714285714,0.6116777418411966,44.70899470899471,39.56043956043956,-0.045038705137227186
3929234,365,73,6.655047851379244,8.508873675485528,21.523482516156992,21.48688603054776,-0.130793739998476,16.972602739726028,18.76421835331701,51.5303337786448,54.79876160990712,-4.4992086706252685,11.260273972602743,13.465141527043246,32.90921661966873,36.35559486952677,-1.8317902908969859
3930150,365,73,57.929583411521875,69.03482122837832,31.371838007858337,34.106456883951104,-2.0101911891075033,60.16438356164384,71.03848079333241,32.66854384851209,35.42221146866682,-2.187461894038165,48.01565557729941,59.742266312224636,25.89175640224642,28.269560909289922,-1.2543485183097771
3943339,29,6,0.39855072463768115,0.41437618711582025,34.42028985507246,34.161490683229815,-0.236294896030246,0.16666666666666666,0.408248290463863,8.333333333333332,14.285714285714285,-0.20000000000000018,0.26190476190476186,0.37343778907995534,19.047619047619044,22.448979591836732,-0.0040816326530617175
3944277,32,7,0.040000000000000036,0.040000000000000036,4.0000000000000036,4.0000000000000036,,1.0,1.0,100.0,100.0,,0.1428571428571428,0.1428571428571428,14.28571428571428,14.28571428571428,
3948016,30,6,0.08333333333333326,0.08333333333333326,8.333333333333325,8.333333333333325,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
3949803,24,5,0.21052631578947367,0.21052631578947367,21.052631578947366,21.052631578947366,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
3952388,29,6,0.19565217391304346,0.39251021924495194,11.594202898550723,16.770186335403725,-0.10926275992438583,0.16666666666666666,0.408248290463863,8.333333333333332,14.285714285714285,-0.20000000000000018,0.16666666666666666,0.408248290463863,8.333333333333332,14.285714285714285,-0.20000000000000018
3952699,37,8,0.228448275862069,0.33097161759400806,17.456896551724142,20.306513409961692,-0.0015287922541191712,0.125,0.3535533905932738,6.25,11.11111111111111,-0.1428571428571428,0.125,0.3535533905932738,6.25,11.11111111111111,-0.1428571428571428
3963956,365,73,20.728701444924006,28.29798001983936,42.318349333622955,52.071411062610196,-1.1192747861770718,14.273972602739725,20.287657358499782,34.00895191731894,35.8568479008947,-0.0892816880564089,16.77886497064579,24.875726908149524,32.505767548089004,42.149247861567204,-0.6376759102404959
3980456,42,9,1.0909090909090908,1.3245810074978186,73.69248035914703,61.36363636363637,-0.015112160566705946,1.1111111111111112,1.3333333333333333,77.03703703703704,62.5,-0.028571428571428692,1.0634920634920637,1.3170777796132696,69.15343915343917,59.821428571428584,-0.0036443148688045657
3982138,365,73,15.187417902045413,19.1400359524731,118.07197655366188,72.98759097098849,-0.2631662785521376,13.191780821917808,21.308882963465845,53.26951127325581,63.39697169190257,-0.565656166977029,17.256360078277883,20.616755347589077,136.5937787787232,82.93049938869555,-0.46560068551091005
3983205,365,73,12.886751735785326,20.44205707614139,30.83285230317982,31.547044826033826,-0.007588005067644232,13.424657534246576,23.07462580767852,25.84167623215795,32.863849765258216,-0.28381702185421487,15.454011741682974,20.905240363209316,42.42510974629917,37.83175241927757,-0.05376586524388527
3985547,23,5,0.30000000000000004,0.4013864859597432,21.66666666666667,25.000000000000007,-0.006944444444443976,0.2,0.4472135954999579,10.0,16.666666666666664,-0.24999999999999956,0.2,0.4472135954999579,10.0,16.666666666666664,-0.24999999999999956
3991187,365,73,16.698630136986303,17.260844739421323,216.4276328537916,161.88579017264274,-14.604900534675263,4.972602739726027,5.715875512702523,70.75240566578198,48.20717131474104,-0.7112065576348483,3.4011741682974557,4.372890281691445,40.82068266524926,32.97287042306963,-0.0015533182922484734
3992348,365,73,4.010227059485832,5.570851578950312,35.14007723850207,32.455274428211276,-0.040781425029263296,5.684931506849315,7.648977011017126,38.39029828741335,46.008869179600886,-0.9621087210985391,4.2954990215264175,6.005286088175874,33.38372914184169,34.764016471333534,-0.20943841911032823
4000155,45,9,3.037037037037037,6.699917080747261,45.13521457965903,73.87387387387389,-0.22837837837837838,2.7777777777777777,6.4031242374328485,52.64550264550264,67.56756756756756,-0.1219594594594593,2.9206349206349205,6.5569198011651455,48.507180650037796,71.04247104247105,-0.17650303364589082
